date,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,tourist_arrivals,usd_lkr_rate,arrivals_lag1,arrivals_lag7,arrivals_rolling7,month,day_of_week
2024-06-21,5.68,27.16,29.06,25.7,3734,305.46,3893.0,5602.0,4355.857142857143,6,4
2024-06-22,9.81,26.94,28.46,25.79,3578,305.46,3734.0,5824.0,4089.0,6,5
2024-06-23,1.71,27.32,28.85,26.18,3353,305.46,3578.0,4180.0,3768.1428571428573,6,6
2024-06-24,8.38,27.3,28.9,26.11,3741,305.49,3353.0,3779.0,3650.0,6,0
2024-06-25,1.84,27.29,29.16,25.67,3542,305.1,3741.0,3910.0,3644.5714285714284,6,1
2024-06-26,6.16,26.53,27.73,25.37,3349,305.27,3542.0,3303.0,3592.0,6,2
2024-06-27,5.03,26.91,28.62,25.73,4357,305.45,3349.0,3893.0,3598.5714285714284,6,3
2024-06-28,2.56,27.09,29.03,25.56,4749,305.71,4357.0,3734.0,3664.8571428571427,6,4
2024-06-29,0.58,26.93,28.39,25.77,4942,305.71,4749.0,3578.0,3809.8571428571427,6,5
2024-06-30,2.86,27.11,28.84,25.61,4407,305.71,4942.0,3353.0,4004.714285714286,6,6
2024-07-01,3.56,27.11,28.92,25.48,5135,305.28,4407.0,3741.0,4155.285714285715,7,0
2024-07-02,1.17,26.96,28.85,25.38,5047,304.16,5135.0,3542.0,4354.428571428572,7,1
2024-07-03,2.66,27.14,28.73,25.95,4886,303.96,5047.0,3349.0,4569.428571428572,7,2
2024-07-04,5.07,27.13,29.16,25.67,6232,304.39,4886.0,4357.0,4789.0,7,3
2024-07-05,13.39,26.99,28.98,25.2,6835,304.22,6232.0,4749.0,5056.857142857143,7,4
2024-07-06,4.75,26.76,28.91,24.79,7550,304.22,6835.0,4942.0,5354.857142857143,7,5
2024-07-07,4.5,26.77,28.49,25.77,7518,304.22,7550.0,4407.0,5727.428571428572,7,6
2024-07-08,5.14,26.47,28.04,25.43,6937,304.09,7518.0,5135.0,6171.857142857143,7,0
2024-07-09,1.59,27.12,29.24,25.55,5953,304.45,6937.0,5047.0,6429.285714285715,7,1
2024-07-10,1.88,27.11,29.2,25.44,5014,304.07,5953.0,4886.0,6558.714285714285,7,2
2024-07-11,2.2,27.25,29.02,25.96,6040,303.88,5014.0,6232.0,6577.0,7,3
2024-07-12,5.86,27.33,28.74,26.11,5926,302.8,6040.0,6835.0,6549.571428571428,7,4
2024-07-13,3.99,26.6,27.61,25.39,6021,302.8,5926.0,7550.0,6419.714285714285,7,5
2024-07-14,3.79,27.03,29.13,25.11,6549,302.8,6021.0,7518.0,6201.285714285715,7,6
2024-07-15,7.09,27.14,28.91,25.93,5970,302.6,6549.0,6937.0,6062.857142857143,7,0
2024-07-16,1.37,26.99,28.75,25.67,5418,302.99,5970.0,5953.0,5924.714285714285,7,1
2024-07-17,2.59,26.87,28.56,25.67,6296,303.93,5418.0,5014.0,5848.285714285715,7,2
2024-07-18,2.96,26.43,28.02,25.35,6383,304.2,6296.0,6040.0,6031.428571428572,7,3
2024-07-19,1.83,26.87,28.54,25.34,6406,304.58,6383.0,5926.0,6080.428571428572,7,4
2024-07-20,0.62,27.09,29.04,25.7,6335,304.58,6406.0,6021.0,6149.0,7,5
2024-07-21,0.67,27.2,29.4,25.48,5841,304.58,6335.0,6549.0,6193.857142857143,7,6
2024-07-22,2.11,27.19,29.63,25.7,6293,304.49,5841.0,5970.0,6092.714285714285,7,0
2024-07-23,1.39,26.92,29.1,25.51,5729,304.43,6293.0,5418.0,6138.857142857143,7,1
2024-07-24,0.62,27.12,28.93,25.78,5994,304.16,5729.0,6296.0,6183.285714285715,7,2
2024-07-25,1.25,26.61,28.55,25.2,6332,304.15,5994.0,6383.0,6140.142857142857,7,3
2024-07-26,0.93,27.17,29.24,25.63,6235,303.99,6332.0,6406.0,6132.857142857143,7,4
2024-07-27,2.01,27.13,28.67,26.09,6135,303.99,6235.0,6335.0,6108.428571428572,7,5
2024-07-28,6.03,27.32,28.8,26.22,6082,303.99,6135.0,5841.0,6079.857142857143,7,6
2024-07-29,8.6,27.34,29.57,25.5,6209,301.98,6082.0,6293.0,6114.285714285715,7,0
2024-07-30,11.95,26.48,29.28,24.04,5565,303.38,6209.0,5729.0,6102.285714285715,7,1
2024-07-31,2.83,27.1,29.06,25.63,4944,301.55,5565.0,5994.0,6078.857142857143,7,2
2024-08-01,2.81,26.94,28.73,25.53,6751,303.06,4944.0,6332.0,5928.857142857143,8,3
2024-08-02,3.32,26.7,28.28,25.43,6593,302.97,6751.0,6235.0,5988.714285714285,8,4
2024-08-03,2.24,26.5,28.16,25.18,7191,302.97,6593.0,6135.0,6039.857142857143,8,5
2024-08-04,1.47,26.86,28.47,25.51,6354,302.97,7191.0,6082.0,6190.714285714285,8,6
2024-08-05,3.92,26.56,28.06,25.44,6486,302.78,6354.0,6209.0,6229.571428571428,8,0
2024-08-06,1.54,26.61,28.51,25.24,6844,302.75,6486.0,5565.0,6269.142857142857,8,1
2024-08-07,0.49,26.85,28.92,25.23,6398,302.52,6844.0,4944.0,6451.857142857143,8,2
2024-08-08,1.42,26.64,28.38,25.35,6533,300.47,6398.0,6751.0,6659.571428571428,8,3
2024-08-09,0.43,26.88,28.91,25.16,6621,299.93,6533.0,6593.0,6628.428571428572,8,4
2024-08-10,1.75,26.81,28.58,25.68,7200,299.93,6621.0,7191.0,6632.428571428572,8,5
2024-08-11,6.29,26.72,28.9,24.93,6402,299.93,7200.0,6354.0,6633.714285714285,8,6
2024-08-12,12.56,26.8,28.48,25.8,5850,300.69,6402.0,6486.0,6640.571428571428,8,0
2024-08-13,15.2,26.24,27.43,25.45,5689,298.86,5850.0,6844.0,6549.714285714285,8,1
2024-08-14,6.24,26.33,28.26,24.99,6721,298.72,5689.0,6398.0,6384.714285714285,8,2
2024-08-15,2.16,26.91,28.39,25.39,6986,298.63,6721.0,6533.0,6430.857142857143,8,3
2024-08-16,15.03,27.47,29.03,26.39,5275,298.14,6986.0,6621.0,6495.571428571428,8,4
2024-08-17,24.01,27.01,28.29,26.24,5265,298.14,5275.0,7200.0,6303.285714285715,8,5
2024-08-18,8.52,26.99,28.56,26.08,4525,298.14,5265.0,6402.0,6026.857142857143,8,6
2024-08-19,9.0,26.73,28.08,25.57,4139,298.13,4525.0,5850.0,5758.714285714285,8,0
2024-08-20,21.34,26.56,28.76,24.99,4525,298.34,4139.0,5689.0,5514.285714285715,8,1
2024-08-21,8.64,26.35,28.14,24.92,4623,299.48,4525.0,6721.0,5348.0,8,2
2024-08-22,0.48,26.06,27.83,24.58,4624,299.7,4623.0,6986.0,5048.285714285715,8,3
2024-08-23,0.76,26.64,29.36,24.73,4242,299.54,4624.0,5275.0,4710.857142857143,8,4
2024-08-24,0.76,26.5,28.31,24.95,4089,299.54,4242.0,5265.0,4563.285714285715,8,5
2024-08-25,0.58,26.67,28.55,25.31,3694,299.54,4089.0,4525.0,4395.285714285715,8,6
2024-08-26,0.09,27.15,29.37,25.63,3501,299.84,3694.0,4139.0,4276.571428571428,8,0
2024-08-27,0.04,26.78,28.57,25.55,3375,299.63,3501.0,4525.0,4185.428571428572,8,1
2024-08-28,0.18,26.86,28.63,25.38,2804,299.95,3375.0,4623.0,4021.1428571428573,8,2
2024-08-29,1.57,27.11,28.76,25.82,3649,300.04,2804.0,4624.0,3761.285714285714,8,3
2024-08-30,10.89,26.71,28.62,25.28,3842,299.52,3649.0,4242.0,3622.0,8,4
2024-08-31,3.84,26.69,28.27,25.25,3818,299.52,3842.0,4089.0,3564.8571428571427,8,5
2024-09-01,7.5,26.88,28.38,25.36,3877,299.52,3818.0,3694.0,3526.1428571428573,9,6
2024-09-02,10.19,27.19,28.95,26.05,4303,300.03,3877.0,3501.0,3552.285714285714,9,0
2024-09-03,5.6,26.51,27.88,25.63,4246,298.92,4303.0,3375.0,3666.8571428571427,9,1
2024-09-04,2.16,26.99,28.85,25.58,4868,298.71,4246.0,2804.0,3791.285714285714,9,2
2024-09-05,2.93,27.05,28.33,26.21,3779,298.17,4868.0,3649.0,4086.1428571428573,9,3
2024-09-06,2.45,27.15,28.83,25.82,4050,298.28,3779.0,3842.0,4104.714285714285,9,4
2024-09-07,2.84,27.18,28.49,26.16,4116,298.28,4050.0,3818.0,4134.428571428572,9,5
2024-09-08,3.14,27.18,28.82,26.2,3866,298.28,4116.0,3877.0,4177.0,9,6
2024-09-09,6.07,27.07,28.75,25.95,4076,299.4,3866.0,4303.0,4175.428571428572,9,0
2024-09-10,4.78,27.07,28.87,25.86,4176,300.04,4076.0,4246.0,4143.0,9,1
2024-09-11,7.5,26.99,28.65,25.66,3619,300.25,4176.0,4868.0,4133.0,9,2
2024-09-12,0.59,26.79,28.45,25.21,4228,300.65,3619.0,3779.0,3954.5714285714284,9,3
2024-09-13,1.06,27.11,29.41,25.11,5338,300.13,4228.0,4050.0,4018.714285714286,9,4
2024-09-14,1.71,27.08,28.71,25.83,4754,300.13,5338.0,4116.0,4202.714285714285,9,5
2024-09-15,1.08,27.13,28.94,25.71,3658,300.13,4754.0,3866.0,4293.857142857143,9,6
2024-09-16,0.98,27.28,29.17,26.01,3860,300.35,3658.0,4076.0,4264.142857142857,9,0
2024-09-17,0.34,27.27,28.92,26.18,3863,300.41,3860.0,4176.0,4233.285714285715,9,1
2024-09-18,0.83,27.17,29.0,25.86,3099,303.4,3863.0,3619.0,4188.571428571428,9,2
2024-09-19,0.44,27.19,28.99,25.81,3561,302.86,3099.0,4228.0,4114.285714285715,9,3
2024-09-20,0.44,27.05,29.26,25.5,4042,305.33,3561.0,5338.0,4019.0,9,4
2024-09-21,1.88,27.21,29.47,25.83,3987,305.33,4042.0,4754.0,3833.8571428571427,9,5
2024-09-22,1.54,27.24,29.22,26.13,3510,305.33,3987.0,3658.0,3724.285714285714,9,6
2024-09-23,0.41,27.27,29.4,25.89,3763,305.36,3510.0,3860.0,3703.1428571428573,9,0
2024-09-24,2.63,27.52,29.55,26.03,3944,304.54,3763.0,3863.0,3689.285714285714,9,1
2024-09-25,1.41,27.46,29.29,26.07,3372,301.16,3944.0,3099.0,3700.8571428571427,9,2
2024-09-26,2.25,27.51,29.49,26.14,4284,300.18,3372.0,3561.0,3739.8571428571427,9,3
2024-09-27,4.08,26.76,28.5,25.41,4814,299.55,4284.0,4042.0,3843.1428571428573,9,4
2024-09-28,4.88,27.5,30.45,25.13,4963,299.55,4814.0,3987.0,3953.4285714285716,9,5
2024-09-29,12.17,27.47,30.74,25.2,3994,299.55,4963.0,3510.0,4092.8571428571427,9,6
2024-09-30,9.05,27.49,30.59,24.77,4130,297.59,3994.0,3763.0,4162.0,9,0
2024-10-01,2.38,27.66,30.86,25.45,4531,296.7,4130.0,3944.0,4214.428571428572,10,1
2024-10-02,3.95,27.13,29.23,25.6,4375,295.55,4531.0,3372.0,4298.285714285715,10,2
2024-10-03,3.16,27.28,29.5,25.64,4269,295.8,4375.0,4284.0,4441.571428571428,10,3
2024-10-04,0.69,27.18,29.49,25.19,4503,295.28,4269.0,4814.0,4439.428571428572,10,4
2024-10-05,4.94,26.83,28.35,25.44,4280,295.28,4503.0,4963.0,4395.0,10,5
2024-10-06,5.13,25.76,27.15,24.67,4007,295.28,4280.0,3994.0,4297.428571428572,10,6
2024-10-07,30.2,25.87,26.93,25.06,3849,294.19,4007.0,4130.0,4299.285714285715,10,0
2024-10-08,15.11,25.76,27.25,24.84,3693,294.31,3849.0,4531.0,4259.142857142857,10,1
2024-10-09,6.39,26.44,28.56,24.85,3369,293.5,3693.0,4375.0,4139.428571428572,10,2
2024-10-10,13.66,26.28,27.57,25.2,4404,293.59,3369.0,4269.0,3995.714285714286,10,3
2024-10-11,19.05,26.07,27.38,25.03,5024,293.47,4404.0,4503.0,4015.0,10,4
2024-10-12,19.69,25.8,27.22,24.88,4859,293.47,5024.0,4280.0,4089.4285714285716,10,5
2024-10-13,8.94,26.15,28.01,24.78,4189,293.47,4859.0,4007.0,4172.142857142857,10,6
2024-10-14,16.47,25.6,26.83,24.83,4565,291.93,4189.0,3849.0,4198.142857142857,10,0
2024-10-15,2.46,26.4,28.38,24.56,3573,293.57,4565.0,3693.0,4300.428571428572,10,1
2024-10-16,4.12,26.86,28.58,25.58,3352,293.52,3573.0,3369.0,4283.285714285715,10,2
2024-10-17,0.61,27.06,29.14,25.37,4385,294.06,3352.0,4404.0,4280.857142857143,10,3
2024-10-18,0.11,27.1,29.35,25.56,5396,293.64,4385.0,5024.0,4278.142857142857,10,4
2024-10-19,0.66,26.68,28.29,25.42,5166,293.64,5396.0,4859.0,4331.285714285715,10,5
2024-10-20,6.06,26.86,28.59,25.35,4046,293.64,5166.0,4189.0,4375.142857142857,10,6
2024-10-21,8.95,27.01,28.65,25.73,4833,292.08,4046.0,4565.0,4354.714285714285,10,0
2024-10-22,6.6,27.09,28.76,25.87,4081,292.21,4833.0,3573.0,4393.0,10,1
2024-10-23,13.86,26.73,28.12,25.47,3871,293.71,4081.0,3352.0,4465.571428571428,10,2
2024-10-24,2.6,26.73,28.51,25.41,4213,294.14,3871.0,4385.0,4539.714285714285,10,3
2024-10-25,2.67,27.08,29.15,25.43,5556,294.35,4213.0,5396.0,4515.142857142857,10,4
2024-10-26,8.9,26.93,28.29,26.06,4800,294.35,5556.0,5166.0,4538.0,10,5
2024-10-27,7.87,26.7,28.06,25.86,3951,294.35,4800.0,4046.0,4485.714285714285,10,6
2024-10-28,1.24,26.95,28.48,25.81,4604,292.81,3951.0,4833.0,4472.142857142857,10,0
2024-10-29,0.46,27.16,28.75,25.85,4174,294.41,4604.0,4081.0,4439.428571428572,10,1
2024-10-30,0.4,27.11,28.77,25.99,4876,292.57,4174.0,3871.0,4452.714285714285,10,2
2024-10-31,0.32,27.0,28.91,25.59,5113,293.41,4876.0,4213.0,4596.285714285715,10,3
2024-11-01,5.61,26.99,28.98,25.43,6606,293.28,5113.0,5556.0,4724.857142857143,11,4
2024-11-02,34.35,26.4,28.45,24.95,6423,293.28,6606.0,4800.0,4874.857142857143,11,5
2024-11-03,24.39,26.66,29.38,24.36,6175,293.28,6423.0,3951.0,5106.714285714285,11,6
2024-11-04,15.09,26.59,28.81,25.0,6304,292.11,6175.0,4604.0,5424.428571428572,11,0
2024-11-05,14.96,26.18,27.83,24.99,5111,291.96,6304.0,4174.0,5667.285714285715,11,1
2024-11-06,1.41,26.69,29.64,24.11,5854,292.35,5111.0,4876.0,5801.142857142857,11,2
2024-11-07,5.19,26.7,29.12,24.39,5675,291.83,5854.0,5113.0,5940.857142857143,11,3
2024-11-08,23.92,26.75,27.87,25.72,6575,292.85,5675.0,6606.0,6021.142857142857,11,4
2024-11-09,8.36,26.92,29.25,25.17,5963,292.85,6575.0,6423.0,6016.714285714285,11,5
2024-11-10,0.15,26.68,29.6,24.08,7081,292.85,5963.0,6175.0,5951.0,11,6
2024-11-11,0.14,26.95,29.94,24.08,7240,291.58,7081.0,6304.0,6080.428571428572,11,0
2024-11-12,2.33,26.8,29.14,25.15,4889,293.52,7240.0,5111.0,6214.142857142857,11,1
2024-11-13,7.36,27.01,29.2,25.24,5062,293.17,4889.0,5854.0,6182.428571428572,11,2
2024-11-14,25.59,26.94,29.01,25.05,5196,291.7,5062.0,5675.0,6069.285714285715,11,3
2024-11-15,21.83,27.36,30.07,25.48,6490,291.4,5196.0,6575.0,6000.857142857143,11,4
2024-11-16,6.79,27.83,31.07,24.82,6136,291.4,6490.0,5963.0,5988.714285714285,11,5
2024-11-17,5.28,27.76,30.73,25.16,6535,291.4,6136.0,7081.0,6013.428571428572,11,6
2024-11-18,4.65,27.31,29.82,25.07,6217,291.16,6535.0,7240.0,5935.428571428572,11,0
2024-11-19,25.37,26.62,28.41,25.17,5282,290.57,6217.0,4889.0,5789.285714285715,11,1
2024-11-20,5.87,26.79,29.22,24.76,6147,290.5,5282.0,5062.0,5845.428571428572,11,2
2024-11-21,4.77,26.67,28.48,25.36,5569,290.75,6147.0,5196.0,6000.428571428572,11,3
2024-11-22,19.75,26.41,28.2,25.18,6915,291.16,5569.0,6490.0,6053.714285714285,11,4
2024-11-23,11.3,26.97,29.65,24.54,6136,291.16,6915.0,6136.0,6114.428571428572,11,5
2024-11-24,13.94,26.05,27.79,24.57,6088,291.16,6136.0,6535.0,6114.428571428572,11,6
2024-11-25,11.78,25.55,26.5,24.61,6052,290.76,6088.0,6217.0,6050.571428571428,11,0
2024-11-26,36.8,25.93,26.91,25.2,4453,291.14,6052.0,5282.0,6027.0,11,1
2024-11-27,9.0,25.95,26.43,25.21,5516,290.97,4453.0,6147.0,5908.571428571428,11,2
2024-11-28,1.69,25.96,27.25,25.18,6015,290.79,5516.0,5569.0,5818.428571428572,11,3
2024-11-29,3.04,26.16,27.81,25.16,7594,290.1,6015.0,6915.0,5882.142857142857,11,4
2024-11-30,6.65,26.34,27.56,25.29,8859,290.1,7594.0,6136.0,5979.142857142857,11,5
2024-12-01,0.24,26.67,28.66,24.95,6415,290.1,8859.0,6088.0,6368.142857142857,12,6
2024-12-02,0.09,26.47,28.71,24.61,7164,290.55,6415.0,6052.0,6414.857142857143,12,0
2024-12-03,0.06,26.95,29.31,24.92,4703,290.39,7164.0,4453.0,6573.714285714285,12,1
2024-12-04,0.37,27.2,30.16,24.56,5676,290.08,4703.0,5516.0,6609.428571428572,12,2
2024-12-05,3.98,26.69,29.2,24.5,5258,290.02,5676.0,6015.0,6632.285714285715,12,3
2024-12-06,0.81,25.98,28.11,23.73,6058,289.37,5258.0,7594.0,6524.142857142857,12,4
